functional_size,work_effort,platform_MF,platform_MR,platform_Multi,platform_PC,platform_Proprietary,platform_Unknown,language_type_3GL,language_type_4GL,language_type_5GL,language_type_APG,language_type_ApG,language_type_Unknown,development_type_New Development,development_type_Not Defined,development_type_Other,development_type_POC,development_type_Porting,development_type_Re-development,industry_sector_Communication,industry_sector_Construction,industry_sector_Defence,industry_sector_Education,industry_sector_Electronics & Computers,industry_sector_Financial,industry_sector_Government,industry_sector_Insurance,industry_sector_Logistics,industry_sector_Manufacturing,industry_sector_Medical & Health Care,industry_sector_Mining,industry_sector_Professional Services,industry_sector_Service Industry,industry_sector_Unknown,industry_sector_Utilities,industry_sector_Wholesale & Retail,work_effort_log,work_effort_winsorized,functional_size_log,functional_size_squared,functional_size_sqrt
342.0,445.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.100318952020064,445.0,5.8377304471659395,116964.0,18.49324200890693
150.0,10712.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.279213236262558,10712.0,5.017279836814924,22500.0,12.24744871391589
130.0,1080.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.985641817639208,1080.0,4.875197323201151,16900.0,11.40175425099138
577.0,8538.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.052399183907607,8538.0,6.359573868672378,332929.0,24.020824298928627
196.0,632.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.450470422144176,632.0,5.2832037287379885,38416.0,14.0
759.0,110.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.709530201312334,110.0,6.633318433280377,576081.0,27.54995462791182
946.0,3297.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.101071503119543,3297.0,6.853299093186078,894916.0,30.757112998459398
212.0,2337.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.757051142032013,2337.0,5.3612921657094255,44944.0,14.560219778561036
473.0,1304.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.173958319756794,1304.0,6.161207321695077,223729.0,21.748563170931547
199.0,1688.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.4318919168078,1688.0,5.298317366548036,39601.0,14.106735979665885
105.0,1396.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.242082359256962,1396.0,4.663439094112067,11025.0,10.246950765959598
280.0,2933.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.984121958702927,2933.0,5.638354669333745,78400.0,16.73320053068151
219.0,5317.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.578852571802965,5317.0,5.393627546352362,47961.0,14.798648586948742
59.0,1008.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.9167150203536085,1008.0,4.0943445622221,3481.0,7.681145747868608
153.0,1840.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.518064181233078,1840.0,5.0369526024136295,23409.0,12.36931687685298
113.0,3503.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.161660452056282,3503.0,4.736198448394496,12769.0,10.63014581273465
781.0,6394.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.763271714012943,6394.0,6.661854740545311,609961.0,27.94637722496424
76.0,1392.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.239214973779806,1392.0,4.343805421853684,5776.0,8.717797887081348
449.0,2670.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.890208213109961,2670.0,6.1092475827643655,201601.0,21.18962010041709
402.0,2470.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.81237820598861,2470.0,5.998936561946683,161604.0,20.049937655763422
397.0,423.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6.049733455231958,423.0,5.986452005284438,157609.0,19.924858845171276
32.0,70.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4.2626798770413155,70.0,3.4965075614664802,1024.0,5.656854249492381
14.0,309.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.736572297479192,309.0,2.70805020110221,196.0,3.7416573867739413
26.0,1240.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7.123672785204607,1240.0,3.295836866004329,676.0,5.0990195135927845
6000.0,55860.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10.930621741236532,16268.0,8.699681400989514,36000000.0,77.45966692414834
7.0,3249.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.086410275323782,3249.0,2.0794415416798357,49.0,2.6457513110645907
113.0,952.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.859614903654202,952.0,4.736198448394496,12769.0,10.63014581273465
522.0,186.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.231108616854587,186.0,6.259581464064923,272484.0,22.847319317591726
169.0,1476.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.29776828253138,1476.0,5.135798437050262,28561.0,13.0
187.0,343.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.840641657373398,343.0,5.236441962829949,34969.0,13.674794331177344
150.0,620.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.431331081933479,620.0,5.017279836814924,22500.0,12.24744871391589
150.0,35.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.58351893845611,35.0,5.017279836814924,22500.0,12.24744871391589
196.0,3872.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.261784679514752,3872.0,5.2832037287379885,38416.0,14.0
6.0,737.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.6039438246004725,737.0,1.9459101490553132,36.0,2.449489742783178
257.0,2100.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.650168700845001,2100.0,5.552959584921617,66049.0,16.0312195418814
29.0,2138.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.668093709082406,2138.0,3.4011973816621555,841.0,5.385164807134504
